DNI,Nombre,Apellido,Fecha de Nacimiento,ID Solicitud,Usuario_solicitante,Edad
93995815W,Amity,Inkpin,1959-08-06,6141084,True,64
49072278J,Floria,Tripean,1962-11-16,2339711,True,61
58228788H,Gertie,Cammis,1951-04-24,1341866,True,72
42863834O,Rafe,Knifton,1954-09-19,7034759,False,69
36319699S,Phylys,Schops,1941-11-23,1921146,False,82
76041206N,Jonathon,Conrath,1940-01-06,3830370,True,83
80858123K,Ortensia,Davys,1959-07-19,4987907,True,64
84104298X,Dennison,Varran,1941-01-17,4039111,False,82
74101420R,Joannes,Plowell,1934-12-07,5986285,False,88
96653728B,Vivyan,Morrice,1959-06-25,7623206,True,64
23073719J,Corinna,Osanne,1949-03-08,9974290,False,74
47888255S,Aurelie,Freire,1960-03-11,6231402,False,63
69708734P,Phylis,Kirsopp,1951-08-20,8894845,True,72
61754418F,Rodrigo,Stoyles,1963-03-04,1516317,True,60
46171354Q,Betsy,Joliffe,1943-07-25,9163966,True,80
53197255R,Domenico,Offord,1962-11-26,7220236,True,60
49257215T,Estell,Barbisch,1951-12-01,1902946,False,71
24357457G,Mala,Vears,1943-09-19,9066113,False,80
17825867H,Layney,Nezey,1941-07-13,9661450,True,82
20874896R,Trumaine,Langworthy,1936-09-05,4116717,True,87
80033510Y,Cori,O'Loughnan,1930-08-22,9297538,False,93
67813189T,Levi,Candy,1964-07-28,6732333,True,59
89496789C,Claire,Pordall,1951-01-31,8914510,True,72
44770655Y,Lynne,Jiricka,1951-09-22,7713540,False,72
67932905A,Dorian,Tillerton,1961-07-14,8757749,True,62
25728499V,Edan,Hedau,1953-02-11,1565857,True,70
95918236F,Keelia,Masson,1951-08-09,6965277,False,72
50043910F,Lynn,Danaher,1934-12-30,8729594,True,88
12604605G,Trix,Follows,1946-06-14,8246888,True,77
32407568U,Parke,Lantuff,1964-12-11,2221820,True,58
11232240U,Kassi,Baldin,1965-07-17,8975306,False,58
27878517S,Devland,Padginton,1935-05-30,8752091,True,88
19162509W,Chris,Prattington,1953-03-20,4995248,False,70
36830343S,Roseanna,Greally,1931-05-11,5278713,True,92
88213586G,Arlana,Krystof,1936-10-24,7403453,False,87
58277253L,Robena,McMorran,1949-06-11,6256728,True,74
69640423I,Cam,Hakonsen,1945-10-01,2732829,True,78
11692267Y,Welsh,Hext,1963-03-25,1781260,True,60
78947834S,Agna,Brownsill,1958-04-25,4132796,True,65
47182376K,Christy,Sitwell,1931-07-15,3116750,True,92
91920989Z,Mario,Lawerence,1944-04-22,9303962,True,79
77699244H,Town,Ricks,1959-09-19,7349829,True,64
44196073M,Jamima,Mahony,1962-06-22,9710916,True,61
38237838C,Denys,Coupe,1940-05-29,1489720,True,83
65607137B,Alix,Bouzek,1950-08-10,7424008,True,73
93975158O,Sonny,Turone,1940-04-28,4022977,False,83
55285216T,Barnett,Pascow,1939-03-08,1039332,False,84
86756383T,Hailee,Hinchshaw,1963-03-21,1691541,True,60
75888948I,Claybourne,Billany,1953-12-14,2855410,True,69
81555111M,Emalia,Le Sieur,1962-06-08,6813685,True,61
70396669U,Mallory,Sponton,1957-03-14,5785901,True,66
47730060O,Moll,Terrelly,1950-08-28,4960764,True,73
14156987L,Lexy,Damant,1931-12-02,3139911,True,91
61538975W,Scotty,Belliard,1957-06-18,3415841,False,66
40465470Q,Pip,Jenyns,1951-06-21,5319479,False,72
82238808J,Ardene,Paolucci,1944-12-07,9839056,True,78
58150529V,Sydney,MacAless,1959-05-26,2451983,False,64
79940774P,Filip,McGrann,1935-12-17,2221434,True,87
28447414E,Claire,Yitzovicz,1962-05-19,8716960,True,61
76761529I,Niccolo,Zanassi,1935-07-12,7239369,False,88
99074358H,Brant,Bifield,1935-03-06,4485458,True,88
32154608Z,Marijn,Josling,1930-11-04,7129359,True,93
43768610A,Matias,Kleinhandler,1938-03-06,5710321,True,85
97987775X,Gearalt,Westbrook,1947-05-22,3059760,True,76
37481107O,Fair,Gronw,1958-06-15,1873285,False,65
24002622I,Hester,Billiard,1931-06-30,6083722,False,92
45025550K,Den,Monni,1937-05-16,4099515,False,86
67770039M,Theodosia,O' Borne,1932-12-31,8657509,False,90
88328744T,Chalmers,Cassels,1949-03-19,1600022,True,74
40746571T,Waring,Gilling,1956-10-20,1996600,True,67
16268295F,Gilbertina,Walesa,1931-10-09,4539328,True,92
87686908M,Abigale,Krauss,1937-09-15,5223219,True,86
92150265K,Bettye,Corringham,1951-04-05,2171891,True,72
56437035E,Erny,Hatcliffe,1942-03-03,2739988,False,81
44234908W,Christophorus,Bartel,1949-06-13,6506757,False,74
21789901L,Alie,Hassent,1964-01-31,3756492,True,59
47235261V,Enrique,McKennan,1943-02-15,2945430,False,80
43533283E,Emma,Davidesco,1956-08-17,9518509,False,67
14629968V,Lammond,Fairn,1935-05-03,1292401,False,88
71991944S,Katee,Calabry,1942-03-25,9589831,False,81
61919699E,Dede,O'Griffin,1936-07-14,4837706,True,87
86632798P,Doralyn,Belhome,1940-04-05,1002070,True,83
16089150L,Sherlocke,Burdass,1950-03-13,4539096,True,73
48815618U,Winnifred,Newvill,1958-04-12,7734000,False,65
95566205C,Jania,Lornsen,1954-08-25,4161993,True,69
16227330C,Hephzibah,Elham,1936-11-08,2283580,False,87
84418031M,Kaja,Barbe,1951-07-24,9722650,True,72
22595136U,Sean,McTerry,1947-10-20,1702736,True,76
66651839S,Saundra,Reveley,1939-06-19,3143973,False,84
68730905A,Lydie,Avison,1948-05-12,7701481,True,75
47063901U,Clare,Eddins,1958-10-09,6278120,False,65
91351244G,Renae,Oswick,1940-06-29,6839005,False,83
85227398Q,Wynne,Leahey,1959-12-07,5737565,True,63
56902130E,Kincaid,Ledwitch,1959-08-18,2598688,True,64
59994603Q,Mariellen,Showalter,1954-01-12,1023657,False,69
94891107P,Dorene,Bessent,1931-10-25,1852207,True,92
16436209H,Theo,Shirlaw,1957-06-18,7599428,True,66
54180884J,Alfonso,O'Crotty,1941-11-24,9909793,True,81
55552357K,Gweneth,Blueman,1953-07-06,9239130,True,70
36070602K,Missy,Morforth,1943-08-17,2500768,True,80
75631695Y,Idell,Mucci,1940-08-07,7761241,True,83
98024052P,Abbey,Perott,1930-08-23,6428883,True,93
72401250V,Stafani,Favelle,1930-10-09,3595255,True,93
17403070L,Gib,Thundercliffe,1964-01-16,5858246,False,59
49813458J,Vanya,Fidge,1940-05-27,3861409,True,83
54450635C,Norby,Yielding,1964-12-11,5513799,True,58
63906737W,Tabby,Dunnet,1941-12-05,3474101,True,81
26146460M,Angelita,Chaffey,1956-06-13,7753988,True,67
73665552I,Paulo,Kinnerk,1959-06-12,1815473,True,64
27565534J,Darcie,Lammin,1930-06-05,4029340,True,93
97726102R,Delila,Chrisp,1953-08-01,3697506,False,70
60056255Y,Conn,Atterley,1952-11-23,9187104,False,71
51408292P,May,Fever,1947-06-04,7991267,True,76
56082764H,Isidore,Pendergast,1955-05-20,6007927,True,68
93706266U,Selena,Burchett,1948-05-27,4386586,True,75
21321585Y,Neale,Stockill,1953-09-15,2512298,True,70
19116630J,Shel,Jedrzejczak,1953-07-13,3602000,True,70
46376327E,Kelsy,Scyner,1941-09-26,6125823,True,82
28296309C,Cally,Bosch,1933-12-09,7102019,False,89
21788194O,Heinrik,Porkiss,1960-07-23,7821601,True,63
62165458E,Lainey,Chavez,1959-11-21,2526989,True,64
85175142W,Daron,Parish,1944-09-13,3496441,True,79
56128018L,Obadiah,Coils,1960-08-22,7553573,True,63
92086803Q,Lusa,Brahmer,1937-06-10,3658330,True,86
22992742K,Querida,Hastwall,1956-07-10,9481095,True,67
20874213I,Viviene,Franzman,1950-03-30,9502605,False,73
25064337G,Moritz,Packe,1945-01-18,5012178,True,78
87304471R,Murielle,Jerome,1946-05-16,5504359,False,77
87172648I,Shoshana,Stirley,1962-02-13,2313602,True,61
44249971X,Caty,Rostron,1965-05-05,5759810,True,58
90760745A,Marjie,Freathy,1964-12-05,3516387,True,58
88089496J,Wilie,Vaggers,1949-10-06,4317170,True,74
97142177Q,Brittni,Sorey,1938-10-02,5689109,True,85
80712318A,Phillipp,Cowthart,1939-11-24,8792309,True,83
13442272I,Coriss,Serfati,1934-01-19,3646842,True,89
14698022C,Jeri,Ludovico,1962-04-19,8618740,False,61
76305535R,Tawsha,McCreery,1936-07-16,7246539,True,87
68926329P,Elbertina,Jacklings,1962-11-05,2613467,True,61
43371433L,Tracy,Pendrigh,1951-05-10,2733210,True,72
73342703E,Josiah,Simonassi,1955-02-17,1555935,True,68
56256384Q,Bruis,Mayzes,1935-10-17,4256076,True,88
68646994L,Godart,Sproston,1933-01-15,1265099,True,90
80979097W,Claribel,McIlwaine,1943-07-01,3093642,False,80
85469568U,Lizzie,Gilbride,1960-12-22,8925539,True,62
18220828G,Harriot,Hobson,1962-07-21,5466230,True,61
86027271Z,Judie,Lawless,1939-12-11,4633416,True,83
46032980R,Britta,Kunzelmann,1964-09-25,1331738,True,59
37893456B,Judd,Shallcross,1957-12-01,2224437,False,65
92225556H,Mickie,Rubica,1932-04-17,1026067,True,91
82105895Z,Sarette,Nasey,1935-01-29,7713713,False,88
63858025H,Korella,Gare,1963-11-16,8797551,True,60
38162303J,Currey,Costain,1961-12-07,8654277,True,61
70308405M,Dido,Lord,1932-10-03,5809249,True,91
22148318Z,Darleen,Dossantos,1948-12-09,3500560,True,74
73973020G,Joann,Kealey,1940-01-06,5768413,True,83
31357232S,Loralie,Cadge,1944-06-17,3599939,False,79
10595301W,Shina,Scardifield,1948-08-23,9560361,True,75
63750534C,Orly,Trappe,1951-08-09,8484860,True,72
77154607L,Augie,Waistell,1934-12-14,1975446,False,88
82608346L,Cahra,Likly,1960-04-19,5311949,True,63
33156967L,Yuma,Poyle,1934-08-15,7328238,True,89
97731812T,Averyl,Bohman,1933-07-07,8157142,True,90
57596313Y,Gertruda,Subhan,1944-06-12,6759570,True,79
44483190C,Wrennie,Bayle,1955-08-07,3278583,True,68
84281863Q,Alistair,Fetherstonhaugh,1965-01-25,9290370,True,58
39564060F,Quillan,Dulson,1957-04-18,5259291,True,66
57745585M,Dino,Cominetti,1936-02-26,8947793,False,87
24910595T,Cameron,Treeby,1955-01-05,7322530,True,68
25122334N,Shaine,Ivantsov,1959-09-27,3961454,False,64
53239115X,Terza,Petrie,1961-03-05,3980530,True,62
91155237M,Frederica,Brader,1940-09-15,2177003,True,83
36422724L,Faunie,Parres,1943-10-28,2879803,False,80
10666946V,Hally,McCowen,1955-12-30,1674654,True,67
25513290Y,Gunter,Housaman,1956-01-12,4790656,True,67
97289115O,Judas,Shackle,1936-06-01,5623083,True,87
86235383V,Vinita,O'Fogarty,1962-07-27,3507158,True,61
79380371X,Constancia,Duffree,1946-06-30,3724319,True,77
74858188W,Georgeanna,Orrick,1962-08-01,1939522,True,61
71513992I,Maye,Helks,1944-09-05,1583451,True,79
90470255N,Arabele,Wakefield,1935-10-22,2845583,True,88
13861585X,Kirbie,Asp,1961-02-03,5152953,False,62
12832787A,Van,Drissell,1965-03-05,5980040,True,58
96225857D,Davy,Estabrook,1952-09-07,5851235,False,71
30067124F,Brittan,Bessent,1940-06-12,6360914,True,83
14717453M,Reg,Piolli,1939-02-11,8737824,True,84
25287059K,Hugo,Perring,1965-11-20,3286641,True,58
79232317K,Winifred,Guerra,1963-03-05,5995503,True,60
32016380O,Nikkie,Castagnier,1959-10-18,3500462,False,64
30506697Q,Sayres,Stallibrass,1963-04-09,9314006,False,60
62979664D,Chen,Mingauld,1954-03-25,4239308,False,69
94589135T,Cathe,Haeslier,1937-05-04,6918709,True,86
16527446T,Rosella,Wisham,1963-10-02,1449690,True,60
62050040S,Emilio,Dreschler,1948-09-28,8308656,True,75
57702858C,Esmaria,Rahlof,1963-10-06,1678047,False,60
40876219X,Candra,Annell,1959-10-04,5529329,True,64
73588865W,Ange,Hammill,1950-10-27,5826314,False,73
74904258F,Ellyn,Sherwen,1932-01-27,6999474,True,91
96976756E,Tori,Denson,1957-08-21,9400500,True,66
93103028C,Inna,Jakov,1939-09-19,3811586,False,84
90572402X,Irving,Vose,1953-12-27,6611501,False,69
65039871Q,Neil,Chelam,1933-07-23,9139732,True,90
31867723N,Della,Lubbock,1942-01-05,2899965,True,81
24856988J,Roley,Dallimare,1934-07-24,5433353,True,89
13969853J,Sharlene,Gaspar,1961-04-03,5663939,True,62
17515963K,Sergeant,Smalley,1953-05-27,6584390,True,70
25413213Y,Perrine,Sapir,1953-01-23,4619421,True,70
91228231V,Winny,Crielly,1937-08-18,3815147,False,86
65123316T,Catlin,Davidman,1940-12-27,8018239,True,82
36365732N,Bliss,Groocock,1955-09-27,2198574,True,68
50106402O,Nanci,De la Yglesia,1938-02-14,2357157,True,85
32606614I,Ly,Frizzell,1948-01-27,4454431,True,75
10281366T,Korey,Jarrett,1952-07-31,5351084,True,71
39020106Z,Roxane,Leadley,1958-11-11,6245225,False,65
51974886U,Filmore,Turbard,1960-10-31,4037601,True,63
84851258M,Craig,Papez,1949-11-22,2666189,True,74
90127564V,Barbara,Kleinert,1943-01-22,9227653,False,80
92309007S,Boigie,Malloy,1936-04-23,8131156,True,87
26646465H,Garik,Flattman,1954-09-13,3754363,True,69
64215422J,Zed,Goalby,1960-05-07,4409581,False,63
52353061L,Eli,Timby,1962-12-24,9204415,True,60
46050750X,Honey,Horwell,1931-08-28,8872882,True,92
47566613Q,Tedie,Berlin,1936-10-21,2585547,True,87
70637483V,Alena,Frankcombe,1947-03-10,6066643,True,76
84821147J,Weston,Gruczka,1956-10-18,2930952,True,67
78052540Z,Arther,Lenoir,1934-01-02,5363182,False,89
46965336Z,Sherri,Varrow,1939-03-30,5063320,False,84
71313897D,Marius,Cuesta,1962-01-26,8779755,True,61
26706046S,Rosemonde,Handrick,1943-12-14,2510300,False,79
56268688J,Gusella,Klossek,1930-12-07,3799179,True,92
38165800N,Wallace,Gianelli,1942-01-22,2585703,False,81
52623824J,Avrom,Buy,1939-11-18,2944137,False,84
46805051M,Cassey,Geraldo,1942-09-20,4056289,True,81
33669090X,Dirk,Alpes,1965-12-06,4313609,False,57
96298576M,Giffer,Cansdale,1936-05-14,7426756,True,87
22836280M,Sasha,Silvester,1960-09-07,5198948,True,63
94396899D,Emilio,McGilmartin,1942-10-30,7436120,True,81
98596821F,Zed,Pendock,1955-10-09,8673449,False,68
44840363F,Ricky,Evert,1948-03-31,4871881,True,75
45643575M,Roselle,Ariss,1931-03-10,6273681,False,92
39316143T,Cymbre,Phillp,1955-09-09,9193870,True,68
56886020M,Wald,Soutter,1930-05-28,8533261,True,93
88781084Z,Nettle,Mollen,1941-02-27,4132028,True,82
21134915R,Stacie,Huccaby,1942-11-08,5857902,True,81
79135949I,Lyndell,Ridley,1935-06-26,4861471,True,88
29391982E,Rayna,Dodge,1961-05-18,3209749,True,62
47744451M,Dixie,Wardhaugh,1948-12-16,1766626,True,74
16418358E,Vic,Hodgen,1930-09-21,6762869,True,93
32955599H,Vanya,Craigie,1964-06-26,6461054,False,59
41956499K,Seymour,Caldron,1942-02-13,5849114,True,81
35785578V,Ivan,Pont,1931-01-24,7048558,False,92
54010064A,Dylan,Currier,1958-05-26,6762196,True,65
19528946H,Lowrance,Tulk,1952-11-02,4339470,True,71
10743098R,Iago,Gullivent,1930-10-20,4569489,True,93
38775480E,Wynny,Knewstubb,1940-10-13,8015008,True,83
71936842P,Kelsi,Oolahan,1962-01-18,7758974,False,61
27793832S,Herbert,Gillanders,1958-07-17,5369975,True,65
54629817J,Beatrisa,Marvel,1942-07-09,9027045,True,81
70987852H,Laureen,Percifull,1953-12-27,5433514,True,69
32447701V,Elwira,Wormleighton,1931-11-13,6124970,True,92
49838644A,Ashli,Stonham,1959-08-29,3110033,False,64
45793232O,Anderea,Winckles,1953-05-15,7344116,True,70
96243856P,Elihu,Crowley,1957-05-22,4652962,True,66
22726433I,Aloysius,Collecott,1958-12-14,1127066,True,64
41481983K,Finley,Bear,1942-10-02,2231604,True,81
21980355T,Joane,Boays,1960-07-09,7388715,True,63
46096688P,Blythe,Pendre,1963-05-04,3500240,False,60
54149463N,Hyman,Irwin,1937-06-12,6155130,False,86
13310737D,Leesa,Capehorn,1932-10-16,5715427,False,91
35003394B,Patrizio,Boanas,1945-08-04,8364683,False,78
14110823T,Yves,Horsefield,1962-06-12,6630154,True,61
22738232J,Vachel,Birchenhead,1932-11-26,6141569,True,90
52272673O,Yelena,Radford,1955-01-09,3155051,True,68
53753490C,Murielle,Fiddiman,1958-08-08,2789086,True,65
82687295M,Lucias,Stickford,1938-09-11,5451299,False,85
62009161U,Clarance,Killeley,1957-03-07,7215089,True,66
67405162Z,Helena,Pettipher,1965-02-20,3270883,True,58
77138566Y,Maegan,Totton,1944-02-17,4753580,False,79
32425313K,Salomi,Nardi,1939-01-19,1839087,True,84
28360967O,Ferdinand,Males,1943-11-06,5370787,False,80
13724298A,Barrie,Tellesson,1962-03-01,6443260,True,61
31036057S,Red,Bilbey,1954-05-11,2967470,True,69
88911225H,Jenine,Klaassens,1949-01-05,7566818,True,74
60152738X,Tabbitha,Keme,1932-05-15,9233691,False,91
82062786K,Ashia,Durban,1936-06-26,9729954,True,87
22178198X,Belita,Durham,1951-03-18,5306420,True,72
80025913N,Tristam,Perschke,1945-11-26,8523463,True,77
29197491V,Cecelia,Mintoft,1931-07-26,7066035,False,92
72849896X,Wash,MacMarcuis,1948-12-16,4128733,True,74
25858309N,Ryun,Tramel,1931-04-04,8202850,True,92
89328076M,Emmye,Grelik,1944-12-16,9438088,True,78
77857101Q,Burt,Ridsdell,1955-06-26,2093186,True,68
94013149S,Godfrey,Benninck,1942-04-15,5814081,True,81
79813321W,Dieter,Brunsdon,1961-05-18,1331874,True,62
82907565M,Rad,Logsdale,1965-01-28,7631815,False,58
23665200S,Liza,Felgat,1936-07-05,4769769,True,87
43579062T,Merrie,Ties,1952-03-01,6638888,False,71
90992544U,Ettie,Waddy,1956-05-13,9081756,False,67
86882407C,Alonso,Gourlie,1934-05-26,5597664,True,89
93785275K,Chaddy,Bontine,1934-02-05,8268067,True,89
92209023S,Jody,Toppin,1946-10-06,7609337,True,77
85721808E,Sholom,Swalowe,1965-06-03,8857077,True,58
80550643G,Wally,Wyche,1945-01-31,5580479,False,78
95966398F,Rosabel,Hawkes,1947-08-02,5688861,True,76
92001907N,Iona,Terne,1949-02-22,1610788,True,74
63397470W,Philippe,Willingam,1955-12-04,6709832,False,67
50608440A,Yevette,Rudwell,1952-04-10,2225931,True,71
24086234U,Zulema,Naper,1957-03-02,1511577,False,66
36993137D,Rivalee,Yoell,1950-03-21,3053272,False,73
60099482F,Bud,Yakovl,1945-02-17,5465056,False,78
45256990D,Hobey,Ollett,1933-09-16,3604390,False,90
16890523R,Yardley,Spottiswoode,1944-04-16,3754934,True,79
12566271A,Gradey,Ossulton,1961-09-29,7710988,True,62
60640369A,Wallie,Steanson,1961-05-22,1149990,True,62
13568222U,Ogden,Autrie,1953-11-24,4954996,False,69
62699272R,Jorgan,Ruddiforth,1950-09-09,7423357,True,73
15745520G,Con,Eingerfield,1933-09-08,1724455,True,90
31917204H,Baryram,Phidgin,1946-11-08,6313288,False,77
16496056X,Deni,Snary,1953-10-19,2944451,True,70
71249702M,Shelby,Reaney,1955-09-06,8443107,False,68
60454034F,Grata,Hollows,1939-01-28,8144995,False,84
80307972L,Edeline,Duckwith,1965-01-03,6309606,True,58
47650960O,Marjy,Lowbridge,1942-08-02,2054354,False,81
28829627V,Timi,Carreyette,1932-02-05,4240774,True,91
32314898K,Goldi,Procter,1959-04-15,5791474,True,64
50566981O,Bealle,Lappine,1951-05-05,6445142,False,72
53437998D,Salvidor,Harmer,1955-05-16,3947285,True,68
69411201A,Lesli,Howis,1958-07-31,4742245,True,65
85333114E,Aron,Alliott,1942-07-19,1266882,True,81
79098706R,Fanechka,Combe,1937-09-20,3968909,True,86
49624991A,Ollie,Bettenay,1940-07-07,5462469,True,83
31442495U,Honey,Francom,1932-03-17,2425935,True,91
44070445G,Tuckie,Bennike,1945-02-02,1739541,True,78
93680394P,Zola,Durker,1944-09-18,9182962,True,79
77540746O,Claudine,Buller,1951-12-29,1932398,False,71
12570521G,Marice,De Carolis,1954-08-30,1659857,True,69
30213545O,Marnia,Tapley,1939-03-29,8315516,True,84
35957458I,Warner,Pindar,1938-05-31,4610594,True,85
27572365S,Lucia,Catchpole,1940-08-23,6408811,False,83
40494870M,Felisha,Shuttlewood,1964-08-13,8830031,True,59
36777232Y,Silvia,Pigrome,1948-10-15,3779016,False,75
93820737C,Karl,Speller,1937-08-07,7449431,True,86
35196940L,Harmony,Kelle,1965-10-23,4661925,False,58
70863640B,Kerstin,Woolaghan,1942-10-28,2037701,True,81
79378676H,Garrot,Flory,1938-03-30,2365416,True,85
24704967C,Prince,Janoschek,1932-10-09,8234543,False,91
78062050G,Albert,Bletso,1936-08-15,5007409,True,87
40860514D,Elfie,Jozefczak,1943-04-04,9330408,True,80
61472732E,Rey,Chatelet,1938-12-30,4076770,False,84
72026555A,Heidie,Welfare,1956-09-18,2362435,True,67
97332909E,Thomas,Turri,1949-07-27,2475326,False,74
86324974P,Dana,Checketts,1932-08-31,4807105,True,91
83354762I,Ax,MacKeague,1951-12-16,8245081,True,71
30491192T,Linus,Simmans,1943-04-04,8971217,True,80
27075147F,Orland,Reith,1942-03-08,7828470,False,81
95723587M,Amie,Gonin,1955-09-19,2905870,True,68
22769326H,Giacopo,Burgisi,1948-07-31,4436127,True,75
64957975A,Dov,Moss,1961-01-05,4716930,True,62
31108899C,Valentijn,Wilmot,1938-08-23,7727223,True,85
80347970L,Daria,Coase,1959-04-14,2966370,False,64
18172710S,Min,McLarens,1947-01-16,9900093,True,76
64592983C,Yardley,McLevie,1932-10-27,2309010,False,91
15198670N,Vidovic,Inde,1942-07-22,2493648,True,81
97627715S,Federica,Naul,1953-11-13,6998600,True,70
32142932X,Moise,Cawt,1965-06-25,3173458,True,58
96262365P,Row,Redish,1965-10-19,4050380,True,58
33945248G,Sharona,Leatherland,1953-04-29,2369415,True,70
26861168Q,Crawford,McCluskey,1965-05-26,6999470,True,58
21121502E,Karol,I'anson,1958-10-31,6103065,True,65
38975049G,Thurstan,Robinson,1930-02-05,6370326,True,93
24921393X,Cortney,Jelkes,1937-04-10,5366606,True,86
38662234W,Olva,Print,1930-11-09,8049015,True,93
22763636N,Tades,Fullard,1961-07-19,6068413,True,62
54155609T,Carrol,Lanyon,1953-06-08,9174981,True,70
19994998A,Humfried,Povah,1964-06-24,9734010,False,59
98858049U,Darlleen,Baddeley,1948-04-30,4145853,True,75
21190745F,Claire,Matushevich,1962-01-18,2751459,False,61
37764603Z,Sabrina,Dyment,1933-05-17,6016797,False,90
93015682Y,Lula,Skeel,1930-07-25,3755683,False,93
57363100R,Willi,Jotcham,1960-05-10,6543579,False,63
39435540V,Udell,Shervington,1956-04-01,2241857,True,67
86315533L,Jemima,Dederich,1931-02-25,3838102,False,92
81493735E,Grady,Heaysman,1948-05-02,7626359,False,75
89986352A,Tiffie,Ceschi,1963-12-28,2693676,True,59
53466413W,Leyla,Cicculi,1965-09-17,9615598,True,58
62507775L,Cindelyn,Bolduc,1951-10-27,8413035,True,72
47086308W,Angelique,Dome,1942-12-20,5354062,True,80
49119576G,Cori,Trafford,1955-07-22,8517231,True,68
67357949B,Sharline,Finey,1938-12-28,2710759,True,84
83162286I,Weston,Sillwood,1934-12-09,8148793,True,88
20000215D,Nana,Karchewski,1955-11-27,1465665,True,67
11788670U,Augie,McDonell,1962-08-15,3978699,True,61
87212967V,Laurence,Kinmond,1930-03-08,9592280,True,93
69251699H,Raffarty,Gohn,1932-06-26,5907544,True,91
98697567X,Lazaro,Olkowicz,1947-08-25,5824412,False,76
87737367B,Mahmoud,Dyster,1948-03-02,5546540,False,75
96022475X,Cheslie,Khristoforov,1937-09-09,8956450,False,86
75376906N,Evangeline,Bottoms,1965-02-07,6152193,True,58
94090037M,Murry,Pautard,1950-01-11,7520261,True,73
84750353K,Evered,Issard,1952-07-11,5324781,True,71
83295011S,Sheri,Anespie,1942-06-23,7995534,True,81
95818056V,Aila,Gorick,1962-12-14,4033564,True,60
80250911K,Sande,Cocking,1963-09-14,9418305,True,60
95592583S,Cacilie,Thowes,1941-10-08,6464515,True,82
40001878Y,Rhea,Ivankov,1956-02-28,5988030,False,67
24900187I,Sela,Puzey,1964-12-14,5994280,False,58
12915407J,Kesley,Pakenham,1962-01-05,1194120,True,61
17372614N,Darrin,Ellett,1951-02-13,6362980,True,72
22945009W,Briant,Ingleton,1952-04-24,8854547,False,71
67757319Y,Parker,Eslie,1963-09-01,9317391,True,60
87113770J,Hurlee,Lukianovich,1959-03-03,9969637,False,64
11377280U,Torey,Balducci,1931-08-20,2385722,False,92
93986193L,Korey,Barr,1939-05-25,8902610,False,84
39111962L,Laurene,Noor,1934-01-12,7620356,True,89
39693388T,Cchaddie,Campany,1946-09-25,4113600,False,77
22042776L,Sue,Dangl,1942-02-24,4616087,True,81
45689390N,Rosy,Nern,1936-07-22,2976508,True,87
79707343Z,Maurise,Swiffen,1953-12-07,8845941,True,69
89857439X,Patrice,Lacroutz,1956-04-18,5866708,True,67
88629798L,Bradford,Cattini,1954-04-14,5153515,False,69
98610325C,Langsdon,Birney,1947-08-25,3613800,True,76
35500611D,Dick,Nertney,1942-03-10,2824270,True,81
99594117O,Barnabas,Southerill,1964-04-17,1868477,False,59
90802195S,Rosella,Karpmann,1946-10-17,6677760,True,77
42311424V,Karim,Kilbey,1941-05-13,7224782,False,82
50110017R,Coletta,Lochead,1964-04-09,1860375,False,59
38731086U,Tallulah,Palser,1959-09-05,5866635,True,64
48748015V,Wally,Simonian,1938-11-24,5606802,True,84
28965539R,Suzette,Fickling,1963-06-28,7356150,False,60
97807244N,Henryetta,Milnthorpe,1947-05-26,3891940,True,76
26870985K,Onfroi,Verdy,1933-03-03,7807778,False,90
72347084C,Brigit,Gounard,1944-11-30,5384777,True,78
26358762U,Pearla,Knapper,1964-05-27,4506337,False,59
97244586E,Mel,Ackerman,1931-07-18,5991600,False,92
67149748W,Blithe,Edwardson,1963-07-30,4891042,True,60
26545293E,Holly,Blant,1933-01-25,2857725,True,90
11087229H,Steffen,Arboine,1940-06-26,1293830,True,83
46477161U,Keri,Heibel,1946-04-02,4343109,False,77
36464697Z,Darrelle,Kryszka,1938-11-28,9973227,True,84
28329809P,Jori,Aaronsohn,1965-08-25,6579895,False,58
61134398X,Worth,Langsdon,1941-07-01,2089547,False,82
68074011S,Hamil,Rivenzon,1954-11-02,2133591,True,69
75494516V,Consolata,Ravillas,1931-02-26,4103904,True,92
35302541Y,Alessandro,Normington,1953-04-23,8820946,True,70
66207659G,Randall,Tole,1960-12-04,7934347,True,62
43200796Z,Blakelee,Marton,1944-07-06,5270962,False,79
43168839H,Domeniga,Navein,1963-08-16,7753796,False,60
39519579W,Henderson,Cordaroy,1947-02-11,3578711,True,76
32778720D,Mariska,Andrieux,1930-01-04,4434404,True,93
19900663L,Candace,Guppie,1934-05-09,8874660,True,89
92596598S,Sebastien,Glanders,1964-10-03,1496520,False,59
95819708G,Barris,Leathart,1933-08-17,3132949,True,90
93855829W,Rice,Newvill,1940-11-10,9458317,True,83
58443367J,Web,Guitonneau,1953-02-08,9364669,True,70
19564836H,Lowrance,Dundin,1948-04-11,7210072,True,75
18042352X,Susanne,Fanning,1951-05-30,2207819,True,72
63067758G,Valida,Whittleton,1938-02-27,1086199,True,85
81645640M,Nev,Noe,1948-03-15,2438589,False,75
89523983T,Ami,Olyff,1962-01-21,9041367,True,61
31652168V,Taber,Clurow,1934-08-16,5009184,True,89
91644626J,Katha,Pirolini,1945-03-31,2994525,True,78
47193009F,Gawain,Scarre,1943-06-29,7759879,False,80
